PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"16,810",4.4,6.402,0.53,23.70,"49,290",1.4,15.79,19.31,22.48,27.45,33.65,"32,850","40,160","46,750","57,100","70,000",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-3033,Light Truck or Delivery Services Drivers,detailed,"15,870",8.8,6.044,1.01,17.64,"36,680",1.7,9.36,11.74,16.49,21.98,28.58,"19,470","24,430","34,290","45,720","59,440",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-3041,Taxi Drivers and Chauffeurs,detailed,"6,220",8.1,2.370,1.81,12.96,"26,960",2.3,9.32,10.12,11.82,14.73,18.37,"19,390","21,040","24,580","30,630","38,210",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-3099,"Motor Vehicle Operators, All Other",detailed,360,29.5,0.137,0.35,17.28,"35,940",6.6,10.18,12.63,15.80,21.34,23.98,"21,170","26,260","32,860","44,390","49,880",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-5011,Sailors and Marine Oilers,detailed,400,18.9,0.152,0.68,15.56,"32,360",9.4,9.26,9.65,11.32,18.23,31.84,"19,270","20,060","23,540","37,930","66,220",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,530,19.0,0.202,0.84,29.65,"61,660",7.0,17.05,20.89,26.05,37.11,48.87,"35,450","43,450","54,180","77,190","101,640",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-5031,Ship Engineers,detailed,130,29.5,0.050,0.70,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-6021,Parking Lot Attendants,detailed,"3,120",10.2,1.188,1.14,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-6031,Automotive and Watercraft Service Attendants,detailed,"1,900",25.4,0.722,0.91,11.51,"23,940",3.6,9.32,9.81,10.74,11.66,15.00,"19,380","20,410","22,330","24,260","31,190",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-6041,Traffic Technicians,detailed,240,0.9,0.091,1.86,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-6051,Transportation Inspectors,detailed,510,1.4,0.196,1.04,34.81,"72,410",4.2,21.74,31.74,34.73,37.62,47.02,"45,230","66,030","72,230","78,250","97,810",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-6061,"Transportation Attendants, Except Flight Attendants",detailed,230,48.9,0.088,0.77,14.75,"30,680",7.5,9.38,12.57,13.87,15.14,18.54,"19,520","26,140","28,840","31,490","38,560",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-6099,"Transportation Workers, All Other",detailed,720,11.0,0.275,1.00,20.92,"43,510",3.0,10.67,12.24,16.81,27.10,41.59,"22,200","25,460","34,960","56,380","86,500",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-7011,Conveyor Operators and Tenders,detailed,200,17.6,0.077,0.32,18.01,"37,460",3.5,13.59,15.98,17.98,20.59,22.80,"28,260","33,240","37,410","42,830","47,420",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-7021,Crane and Tower Operators,detailed,280,32.8,0.107,0.32,27.45,"57,090",11.0,14.87,19.97,26.13,30.69,45.70,"30,940","41,540","54,340","63,840","95,050",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-7031,Dredge Operators,detailed,30,33.2,0.013,0.93,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-7032,Excavating and Loading Machine and Dragline Operators,detailed,780,34.5,0.296,0.82,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-7051,Industrial Truck and Tractor Operators,detailed,"4,890",12.0,1.864,0.48,18.44,"38,360",1.9,12.03,14.25,18.31,22.08,25.01,"25,020","29,630","38,090","45,920","52,010",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-7061,Cleaners of Vehicles and Equipment,detailed,**,**,**,**,12.14,"25,260",2.6,9.15,9.43,10.89,13.64,17.64,"19,030","19,610","22,640","28,370","36,700",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,"24,500",4.2,9.332,0.52,14.90,"31,000",1.0,9.61,10.93,13.63,17.87,22.61,"19,990","22,720","28,360","37,160","47,030",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-7063,Machine Feeders and Offbearers,detailed,"1,630",13.6,0.619,0.85,14.28,"29,700",3.2,9.31,11.04,13.89,17.04,19.32,"19,360","22,950","28,900","35,430","40,180",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-7064,"Packers and Packagers, Hand",detailed,"10,200",6.7,3.885,0.75,11.95,"24,850",1.7,9.16,9.51,10.93,13.37,16.79,"19,060","19,780","22,740","27,810","34,920",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-7071,Gas Compressor and Gas Pumping Station Operators,detailed,**,**,**,**,30.44,"63,310",7.6,19.25,25.82,30.87,34.88,37.29,"40,040","53,700","64,200","72,560","77,570",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,**,**,**,**,20.06,"41,730",10.7,12.82,13.96,17.10,24.02,34.34,"26,670","29,040","35,560","49,960","71,420",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-7081,Refuse and Recyclable Material Collectors,detailed,"1,160",24.5,0.441,0.53,18.00,"37,440",3.4,10.63,13.08,17.30,21.74,25.54,"22,120","27,200","35,980","45,220","53,120",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",53-7199,"Material Moving Workers, All Other",detailed,440,22.4,0.167,1.06,13.76,"28,610",6.0,9.16,9.39,11.25,15.55,23.53,"19,060","19,540","23,410","32,340","48,940",,
MI,19820,"Detroit-Warren-Dearborn, MI",00-0000,All Occupations,total,"1,899,610",1.1,1000.000,1.00,23.99,"49,910",1.2,9.06,11.53,18.19,30.10,46.03,"18,850","23,990","37,830","62,610","95,740",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-0000,Management Occupations,major,"98,560",2.0,51.884,1.03,55.62,"115,690",1.0,23.63,34.49,49.44,68.70,#,"49,150","71,730","102,840","142,900",#,,
MI,19820,"Detroit-Warren-Dearborn, MI",11-1011,Chief Executives,detailed,"3,710",4.2,1.952,1.13,98.88,"205,670",2.0,49.82,65.90,#,#,#,"103,620","137,080",#,#,#,,
MI,19820,"Detroit-Warren-Dearborn, MI",11-1021,General and Operations Managers,detailed,"31,110",3.0,16.375,1.05,57.78,"120,190",1.7,21.32,31.63,48.19,74.09,#,"44,340","65,780","100,230","154,110",#,,
MI,19820,"Detroit-Warren-Dearborn, MI",11-1031,Legislators,detailed,690,28.1,0.362,0.89,*,"40,600",21.4,*,*,*,*,*,"17,570","18,240","19,360","44,350","106,740",TRUE,
MI,19820,"Detroit-Warren-Dearborn, MI",11-2011,Advertising and Promotions Managers,detailed,440,9.3,0.233,1.09,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Dearborn, MI",11-2021,Marketing Managers,detailed,"2,130",5.5,1.122,0.80,64.05,"133,230",3.1,29.53,41.42,60.32,78.27,#,"61,420","86,160","125,460","162,790",#,,
MI,19820,"Detroit-Warren-Dearborn, MI",11-2022,Sales Managers,detailed,"5,810",4.1,3.061,1.16,64.31,"133,770",1.7,32.58,44.51,59.17,76.22,#,"67,760","92,570","123,080","158,530",#,,
MI,19820,"Detroit-Warren-Dearborn, MI",11-2031,Public Relations and Fundraising Managers,detailed,550,6.1,0.288,0.66,55.54,"115,530",3.6,28.82,38.68,51.02,67.93,89.33,"59,950","80,460","106,120","141,290","185,800",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-3011,Administrative Services Managers,detailed,"2,340",5.2,1.231,0.63,40.10,"83,410",1.5,21.32,29.32,37.82,48.80,61.29,"44,350","60,990","78,670","101,510","127,480",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-3021,Computer and Information Systems Managers,detailed,"4,730",7.3,2.490,1.01,59.66,"124,100",2.5,36.72,44.25,55.48,70.48,87.94,"76,380","92,040","115,400","146,600","182,920",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-3031,Financial Managers,detailed,"6,770",4.5,3.561,0.92,60.01,"124,810",2.2,31.31,40.38,53.54,71.99,#,"65,120","83,990","111,350","149,730",#,,
MI,19820,"Detroit-Warren-Dearborn, MI",11-3051,Industrial Production Managers,detailed,"4,920",5.8,2.589,2.11,56.68,"117,900",1.7,34.95,43.46,54.18,66.80,80.94,"72,700","90,390","112,690","138,940","168,360",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-3061,Purchasing Managers,detailed,"1,480",6.3,0.778,1.48,55.92,"116,310",3.1,30.86,39.74,53.73,69.30,85.08,"64,200","82,650","111,750","144,140","176,970",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-3071,"Transportation, Storage, and Distribution Managers",detailed,"1,220",8.8,0.642,0.81,48.75,"101,400",1.6,28.87,36.43,46.92,59.79,73.06,"60,060","75,770","97,600","124,370","151,960",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-3111,Compensation and Benefits Managers,detailed,230,16.6,0.120,1.04,53.57,"111,430",5.2,26.27,31.21,46.39,67.78,81.35,"54,630","64,910","96,490","140,990","169,200",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-3121,Human Resources Managers,detailed,"2,090",4.0,1.102,1.24,52.71,"109,640",2.3,31.01,36.55,47.58,63.30,82.75,"64,490","76,020","98,960","131,670","172,130",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-3131,Training and Development Managers,detailed,250,12.0,0.134,0.59,53.54,"111,360",5.8,29.13,36.95,46.04,65.80,86.05,"60,590","76,850","95,760","136,860","178,980",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9021,Construction Managers,detailed,"2,210",14.1,1.162,0.67,43.80,"91,110",3.2,30.31,33.88,40.18,49.50,67.15,"63,040","70,470","83,560","102,950","139,680",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9031,"Education Administrators, Preschool and Childcare Center/Program",detailed,560,15.8,0.295,0.87,20.77,"43,210",4.5,12.77,14.74,19.20,23.65,30.51,"26,570","30,670","39,940","49,200","63,450",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9032,"Education Administrators, Elementary and Secondary School",detailed,"2,460",4.8,1.293,0.76,*,"98,010",2.1,*,*,*,*,*,"61,490","83,840","100,010","115,630","125,730",TRUE,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9033,"Education Administrators, Postsecondary",detailed,**,**,**,**,44.38,"92,300",7.5,21.90,28.19,38.34,53.11,73.33,"45,540","58,630","79,750","110,470","152,520",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9039,"Education Administrators, All Other",detailed,250,13.9,0.134,0.58,41.38,"86,070",6.6,22.52,28.41,38.33,49.43,70.12,"46,840","59,100","79,720","102,820","145,860",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9041,Architectural and Engineering Managers,detailed,**,**,**,**,61.60,"128,120",2.5,41.63,49.90,59.15,71.75,85.12,"86,590","103,780","123,040","149,230","177,040",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9051,Food Service Managers,detailed,"2,240",11.0,1.181,0.81,27.68,"57,570",4.5,15.63,18.55,23.40,33.66,46.81,"32,510","38,580","48,670","70,000","97,360",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9081,Lodging Managers,detailed,300,19.1,0.156,0.61,28.29,"58,840",13.8,13.64,15.74,21.96,33.20,44.15,"28,380","32,740","45,670","69,060","91,840",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9111,Medical and Health Services Managers,detailed,"4,330",12.9,2.280,1.00,50.51,"105,060",3.6,24.86,32.38,44.11,59.18,88.72,"51,710","67,360","91,740","123,100","184,540",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9121,Natural Sciences Managers,detailed,290,31.0,0.152,0.39,53.77,"111,840",6.0,31.47,38.35,47.74,65.37,81.41,"65,460","79,770","99,310","135,970","169,330",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9131,Postmasters and Mail Superintendents,detailed,80,0.0,0.043,0.40,39.52,"82,200",1.8,32.47,36.68,38.88,42.71,47.32,"67,540","76,280","80,870","88,830","98,420",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9141,"Property, Real Estate, and Community Association Managers",detailed,"2,670",5.9,1.406,1.11,26.69,"55,510",3.9,11.12,16.32,22.47,31.75,47.15,"23,130","33,950","46,740","66,030","98,070",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9151,Social and Community Service Managers,detailed,"1,420",4.3,0.750,0.86,31.82,"66,190",2.0,18.73,23.28,29.50,38.38,48.81,"38,950","48,420","61,350","79,840","101,530",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9161,Emergency Management Directors,detailed,40,26.9,0.023,0.32,31.17,"64,830",4.7,18.64,23.46,29.63,38.50,47.08,"38,760","48,790","61,630","80,080","97,930",,
MI,19820,"Detroit-Warren-Dearborn, MI",11-9199,"Managers, All Other",detailed,"4,820",8.4,2.535,0.93,50.68,"105,420",2.4,30.08,37.84,47.99,59.82,73.71,"62,570","78,700","99,810","124,430","153,320",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-0000,Business and Financial Operations Occupations,major,"97,040",2.5,51.084,1.00,34.89,"72,570",1.2,17.37,23.01,31.91,43.31,56.03,"36,130","47,870","66,370","90,080","116,550",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,250,32.2,0.134,1.40,33.66,"70,020",17.4,15.69,17.75,27.57,37.88,47.05,"32,630","36,920","57,340","78,800","97,870",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1021,"Buyers and Purchasing Agents, Farm Products",detailed,220,25.4,0.114,1.30,31.16,"64,810",16.7,15.23,16.71,22.54,37.26,72.24,"31,670","34,760","46,880","77,500","150,270",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1022,"Wholesale and Retail Buyers, Except Farm Products",detailed,990,17.3,0.520,0.65,26.48,"55,070",3.0,13.70,19.41,24.43,32.22,40.30,"28,500","40,380","50,800","67,020","83,820",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,"6,590",6.8,3.472,1.64,35.88,"74,630",3.5,20.07,25.28,33.99,43.84,54.77,"41,750","52,580","70,710","91,180","113,910",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,"2,960",9.6,1.558,0.79,30.38,"63,190",3.6,17.73,22.31,30.00,37.81,44.78,"36,880","46,410","62,400","78,650","93,140",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1041,Compliance Officers,detailed,"3,020",5.1,1.592,0.85,34.35,"71,440",4.6,18.71,26.68,36.69,40.36,46.46,"38,920","55,490","76,310","83,950","96,640",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1051,Cost Estimators,detailed,"2,880",6.2,1.518,0.97,31.35,"65,210",1.6,19.04,23.11,29.88,38.51,46.85,"39,600","48,070","62,160","80,090","97,440",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1071,Human Resources Specialists,detailed,"6,530",3.8,3.438,0.97,29.67,"61,720",1.5,16.29,21.05,27.82,35.85,46.59,"33,890","43,790","57,870","74,570","96,900",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1075,Labor Relations Specialists,detailed,"2,120",15.5,1.118,1.94,30.31,"63,050",4.6,15.96,24.68,29.09,36.31,47.55,"33,200","51,320","60,510","75,530","98,890",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1081,Logisticians,detailed,"4,900",11.5,2.579,2.66,39.85,"82,890",3.7,23.39,30.60,40.36,48.76,56.62,"48,650","63,650","83,940","101,420","117,770",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1111,Management Analysts,detailed,"8,260",7.3,4.350,0.98,44.46,"92,480",2.2,24.95,31.85,41.79,54.28,71.33,"51,890","66,250","86,920","112,900","148,370",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1121,"Meeting, Convention, and Event Planners",detailed,910,12.1,0.481,0.76,23.40,"48,670",3.3,12.61,17.00,21.83,28.48,36.11,"26,230","35,350","45,410","59,250","75,110",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1131,Fundraisers,detailed,620,12.0,0.329,0.72,28.51,"59,310",4.6,16.16,19.54,25.12,33.86,45.65,"33,620","40,650","52,260","70,430","94,950",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,870,10.3,0.457,0.79,34.07,"70,870",4.8,20.77,24.70,30.16,38.87,48.48,"43,200","51,380","62,730","80,840","100,840",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1151,Training and Development Specialists,detailed,"3,070",8.7,1.616,0.88,27.87,"57,970",2.3,14.30,19.18,25.45,35.47,45.23,"29,750","39,880","52,930","73,770","94,080",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1161,Market Research Analysts and Marketing Specialists,detailed,"6,800",5.3,3.578,0.97,35.05,"72,900",2.5,17.08,22.40,32.36,46.26,58.56,"35,530","46,590","67,300","96,220","121,800",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-1199,"Business Operations Specialists, All Other",detailed,"12,790",4.3,6.733,1.00,34.20,"71,140",1.5,16.92,22.52,31.63,43.05,54.17,"35,200","46,830","65,790","89,550","112,680",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-2011,Accountants and Auditors,detailed,"13,330",5.4,7.016,0.79,37.46,"77,910",2.4,19.61,24.48,33.26,44.74,58.61,"40,780","50,910","69,190","93,050","121,900",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-2021,Appraisers and Assessors of Real Estate,detailed,800,19.6,0.420,0.96,25.88,"53,840",4.0,14.96,18.60,26.00,31.04,36.71,"31,110","38,690","54,070","64,550","76,360",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-2031,Budget Analysts,detailed,690,11.8,0.364,0.89,42.28,"87,930",2.9,28.77,32.64,41.02,50.97,59.25,"59,840","67,880","85,320","106,030","123,230",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-2041,Credit Analysts,detailed,660,22.9,0.348,0.68,28.13,"58,520",6.3,16.65,20.48,25.16,33.97,39.12,"34,640","42,600","52,330","70,660","81,370",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-2051,Financial Analysts,detailed,"3,870",8.8,2.037,1.05,39.48,"82,120",2.8,23.39,29.27,38.84,47.57,57.67,"48,650","60,880","80,780","98,950","119,950",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-2052,Personal Financial Advisors,detailed,"2,510",8.8,1.322,0.92,49.58,"103,130",6.2,19.43,25.81,33.35,63.21,#,"40,410","53,680","69,370","131,480",#,,
MI,19820,"Detroit-Warren-Dearborn, MI",13-2053,Insurance Underwriters,detailed,770,16.9,0.408,0.62,30.80,"64,060",3.6,19.01,24.42,30.47,36.41,43.68,"39,540","50,790","63,370","75,720","90,860",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-2061,Financial Examiners,detailed,320,28.0,0.170,0.53,35.01,"72,810",6.9,18.74,23.07,30.26,43.29,62.54,"38,980","47,980","62,950","90,050","130,080",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-2071,Credit Counselors,detailed,880,4.2,0.461,2.08,22.99,"47,820",7.8,15.72,19.46,21.42,23.38,30.75,"32,690","40,490","44,560","48,640","63,960",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-2072,Loan Officers,detailed,"4,250",12.8,2.239,1.02,26.39,"54,880",4.6,12.28,16.77,21.91,29.93,45.41,"25,550","34,880","45,570","62,260","94,460",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,360,2.2,0.191,0.44,36.55,"76,030",5.0,21.70,25.55,34.68,47.99,53.79,"45,140","53,150","72,140","99,810","111,890",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-2082,Tax Preparers,detailed,"1,770",20.0,0.933,1.78,19.85,"41,280",19.0,9.45,10.65,14.69,23.78,37.98,"19,650","22,140","30,560","49,460","79,010",,
MI,19820,"Detroit-Warren-Dearborn, MI",13-2099,"Financial Specialists, All Other",detailed,"3,000",10.6,1.577,1.71,37.11,"77,180",3.2,19.36,25.07,34.90,47.63,60.73,"40,260","52,140","72,590","99,070","126,320",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-0000,Computer and Mathematical Occupations,major,"61,810",3.7,32.537,1.12,38.09,"79,230",1.4,19.39,26.23,37.38,48.41,59.04,"40,330","54,550","77,750","100,700","122,810",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-1111,Computer and Information Research Scientists,detailed,170,17.2,0.090,0.49,57.43,"119,460",10.1,35.20,43.28,51.27,64.61,#,"73,210","90,030","106,630","134,400",#,,
MI,19820,"Detroit-Warren-Dearborn, MI",15-1121,Computer Systems Analysts,detailed,"10,390",9.3,5.472,1.36,43.09,"89,630",2.5,23.59,32.63,43.10,53.30,62.19,"49,060","67,880","89,650","110,870","129,360",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-1122,Information Security Analysts,detailed,"1,570",34.6,0.827,1.28,41.20,"85,690",3.2,25.25,29.60,41.83,50.32,58.72,"52,510","61,560","87,000","104,680","122,130",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-1131,Computer Programmers,detailed,"2,910",11.2,1.532,0.73,35.94,"74,750",1.9,22.37,28.01,34.49,43.31,51.58,"46,530","58,270","71,750","90,080","107,290",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-1132,"Software Developers, Applications",detailed,"10,700",8.0,5.635,1.04,42.59,"88,590",1.7,23.98,31.70,42.07,53.81,62.66,"49,880","65,930","87,500","111,930","130,320",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-1133,"Software Developers, Systems Software",detailed,"7,780",10.8,4.093,1.44,43.36,"90,190",1.9,26.24,34.17,42.94,51.57,60.59,"54,580","71,080","89,310","107,260","126,020",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-1134,Web Developers,detailed,"1,430",13.8,0.754,0.82,31.14,"64,770",3.3,20.19,24.10,29.93,37.65,45.33,"42,000","50,120","62,240","78,300","94,290",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-1141,Database Administrators,detailed,"1,460",12.0,0.771,0.93,44.35,"92,240",3.8,25.06,32.89,43.57,52.72,60.66,"52,130","68,410","90,640","109,660","126,170",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-1142,Network and Computer Systems Administrators,detailed,"5,120",8.7,2.693,0.99,37.81,"78,640",1.6,22.68,28.83,37.73,45.89,54.29,"47,160","59,970","78,480","95,460","112,930",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-1143,Computer Network Architects,detailed,"1,550",14.9,0.818,0.77,53.10,"110,450",1.6,37.04,43.98,52.90,61.52,72.98,"77,040","91,490","110,030","127,950","151,800",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-1151,Computer User Support Specialists,detailed,"9,940",6.7,5.232,1.23,23.98,"49,890",3.6,12.87,16.22,21.90,29.86,38.36,"26,780","33,730","45,540","62,120","79,780",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-1152,Computer Network Support Specialists,detailed,"4,220",11.3,2.219,1.66,31.21,"64,920",4.0,15.41,20.38,28.57,40.33,51.92,"32,050","42,390","59,420","83,890","107,990",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-1199,"Computer Occupations, All Other",detailed,"3,110",6.6,1.635,1.01,37.63,"78,260",3.1,19.95,26.61,36.25,47.79,56.93,"41,500","55,360","75,400","99,410","118,410",,
MI,19820,"Detroit-Warren-Dearborn, MI",15-2011,Actuaries,detailed,140,19.6,0.075,0.52,48.95,"101,810",6.4,27.06,32.78,43.48,60.02,76.69,"56,290","68,190","90,450","124,840","159,510",,
